Date,Filename,Title,Download_url,Source,CVE,MITRE_ID,YARA,Threat_actor,Threat_country,Motivation,First_seen,Victim_country,Zero-day,Attack_vector,Malware,Target_sector,Attack_start_date,Attack_end_date,Attack_duration
2022-06-21,APT ToddyCat Unveiling an unknown APT actor attacking high-profile entities in Europe and Asia,,https://securelist.com/toddycat/106799/,Kaspersky,,,,toddycat,,Information theft and espionage,2020,"AF, GB, ID, IN, IR, KG, MY, PK, RU, SK, TH, TW, UZ, VN",TRUE,Exploit Vulnerability,"Samurai backdoor, Ninja Trojan, China Chopper web shell",Government and Defense Agencies,2020-12-22,2022-06-15,540.0
2022-06-24,APT34 - Saitama Agent,,https://x-junior.github.io/malware%20analysis/2022/06/24/Apt34.html,XJunior,,,"rule APT34_Saitama_Agent: APT34_Saitama_Agent\n{\n    meta:\n        Author = ""X__Junior""\n        Description = ""APT34_Saitama_Agent Detection""\n    strings:\n $GetRandomRange = {04 03 59 0A 02 28 ?? ?? ?? ?? 0B 03 6A 07 6E 06 6A 5D 58 69 2A}\n $random = {7E ?? ?? ?? ?? 0A 06 6F ?? ?? ?? ?? 0B 7E ?? ?? ?? ??  0C  02 73 ?? ?? ?? ?? 0D 16 13 ?? 2B ?? 09  16  06  6F ??\n $MapBaseSubdomainCharacters = {7E ?? ?? ?? ?? 0A 16 0B 2B ??  06 03 7E ?? ?? ?? ??  02  07 6F ?? ?? ?? ??  6F ?? ?? ?? ??   \n $s1 = ""E:\\\\Saitama\\\\Saitama.Agent\\\\obj\\\\Release\\\\Saitama.Agent.pdb"" ascii\n        $s2 = ""Saitama.Agent"" ascii\n        \n        $s3 = ""razupgnv2w01eos4t38h7yqidxmkljc6b9f5"" wide\n        $s4 = ""joexpediagroup.com"" wide\n        $s5 = ""asiaworldremit.com"" wide\n        $s6 = ""uber-asia.com"" wide\n        $s7 = ""Saitama.Agent.exe"" ascii\n        \n    \n    condition:\n       uint16(0) == 0x5A4D  and 3 of($s*)  and $GetRandomRange and $random and $MapBaseSubdomainCharacters\n}",apt34,IR,Espionage,,,,"Spear Phishing, Malicious Documents","APT34, Saitama",,,,
2022-06-27,Vv to review and prevent risks attack APT,,https://khonggianmang.vn/uploads/CB_941_Canhbao_APT_36c5a857fa.pdf,Socialist Republic of Vietnam,,,,aoqin dragon,CN,Information theft and espionage,2013,VN,,Exploit Vulnerability,,"Government and Defense Agencies, Financial Institutions",,,
2022-06-27,Return of the Evilnum APT with updated TTPs and new targets,,https://www.zscaler.com/blogs/security-research/return-evilnum-apt-updated-ttps-and-new-targets,Zscaler,,,,evilnum,,Information theft and espionage,2018,GB,FALSE,"Spear Phishing, Malicious Documents","VBA (Visual Basic for Applications), JavaScript, msdcat.exe","Financial Institutions, Non-Governmental Organizations (NGOs) and Nonprofits",,,
2022-06-27,Attacks on industrial control systems using ShadowPad _ Kaspersky ICS CERT,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.06.27.ShadowPad_ICS/Attacks%20on%20industrial%20control%20systems%20using%20ShadowPad%20_%20Kaspersky%20ICS%20CERT.pdf,Kaspersky,CVE-2021-26855,"T1560:N/A, T1132:Data Encoding, T1090:Connection Proxy, T1059:Command-Line Interface, T1567:N/A, T1012:Query Registry, T1197:BITS Jobs, T1020:Automated Exfiltration, T1071:Standard Application Layer Protocol, T1119:Automated Collection, T1222:File Permissions Modification, T1574:N/A, T1083:File and Directory Discovery, T1053:Scheduled Task, T1005:Data from Local System, T1046:Network Service Scanning, T1564:N/A, T1140:Deobfuscate/Decode Files or Information, T1114:Email Collection, T1041:Exfiltration Over Command and Control Channel, T1047:Windows Management Instrumentation","rule apt_shadowpad_iviewers_dll_variant\n{\nmeta:\ndescription = ""Rule for detecting Shadowpad iviewers.dll variant""\nauthor = ""Kaspersky""\ncopyright = ""Kaspersky""\ndistribution = ""DISTRIBUTION IS FORBIDDEN. DO NOT UPLOAD TO ANY\nMULTISCANNER OR SHARE ON ANY THREAT INTEL PLATFORM""\nversion = ""1.0""\nlast_modified = ""2022-02-11""\nhash = ""011BEAF3E9CD2896479313772CD591DE""\nhash = ""A7F3BF89F0B41704F185545C784B8457""\nhash = ""35912C914BD84F23203C8FADAC6D0548""\nhash = ""299980C914250BAC7522DE849F6DF24F""\nstrings:\n$viewers = ""VIEWER.dll"" fullword\n$Iviewers = ""IVIEWERS.dll""\n$oleview = ""OLEViewer""\n$comapi = ""viewer Copyright"" wide\ncondition:\nuint16(0) == 0x5A4D and filesize < 2MB and pe.DLL and ($Iviewers or $comapi or\n$viewers) and\n(\n6/28/22, 5:07 PM\nAttacks on industrial control systems using ShadowPad | Kaspersky ICS CERT\nhttps://ics-cert.kaspersky.com/publications/reports/2022/06/27/attacks-on-industrial-control-systems-using-shadowpad/\n11/14\nnot for any i in (0 .. pe.number_of_signatures) : (pe.signatures0.subject contains\n""O=Microsoft Corporation"")\nand not $oleview\n)\n}, rule apt_backdoor_Webshell {\nmeta:\ndescription = ""Rule for detecting backdoor webshell""\nauthor = ""Kaspersky""\ncopyright = ""Kaspersky""\ndistribution = ""DISTRIBUTION IS FORBIDDEN. DO NOT UPLOAD TO ANY\nMULTISCANNER OR SHARE ON ANY THREAT INTEL PLATFORM""\nversion = ""1.0""\nlast_modified = ""2022-02-11""\nhash = ""134609a4e2ff86e562a8b63d6350e5c8""\nhash = ""3de85f25ba23e38b013443bc775484c7""\nstrings:\n$exec = {65 00 78 00 65 00 63 00 5F 00 63 00 6F 00 64 00 65}\n$JScriptEvaluate = ""JScriptEvaluate""\n$JScriptImport = ""JScriptImport""\n$JScriptPackage = ""JScriptPackage""\n$CreateEngineWithType = ""CreateEngineWithType""\ncondition:\nuint16(0) == 0x5A4D and filesize < 1MB and $exec and $JScriptEvaluate and\n$JScriptImport and $JScriptPackage and $CreateEngineWithType\n}",hafnuim,CN,Information theft and espionage,2021,"AF, MY, PK",FALSE,,"CobaltStrike, certutil.exe, compiled aspx webshells, procdump tool, Mimikatz, PlugX backdoor (aro.dat), ShadowPad backdoor (mscoree.dll), AppLaunch.exe, OleView, BAT files, Web shells, Nextnet utility","Manufacturing, Critical Infrastructure",2021-03-15,2021-10-15,214.0
2022-06-27,Overview of Russian GRU and SVR Cyberespionage Campaigns 1H 2022,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/Report/Overview%20of%20Russian%20GRU%20and%20SVR%20Cyberespionage%20Campaigns%201H%202022.pdf,Bushido Token,CVE-2022-30190,,,apt29,RU,"Espionage, Information theft and espionage",2008,"IN, TR, UA, US",FALSE,"Spear Phishing, Exploit Vulnerability, Malicious Documents","QUIETEXIT, CredoMap, BEATDROP, BOOMMIC","Government and Defense Agencies, Critical Infrastructure, Corporations and Businesses",,,
2022-06-30,Threat Thursday China-Based APT Plays Auto-Updater Card to Deliver WinDealer Malware,,https://blogs.blackberry.com/en/2022/06/threat-thursday-china-based-apt-plays-auto-updater-card-to-deliver-windealer-malware,BlackBerry,,,,luoyu,CN,,,"CN, HK, IN, JP, KR, RU, TW, US",TRUE,"Watering Hole, Exploit Vulnerability","WinDealer, Demsty, SpyDealer, AutoGetSystemInfo","Corporations and Businesses, Education and Research Institutions, Media and Entertainment Companies, Government and Defense Agencies, Financial Institutions",,,
2022-07-05,Whatever floats your Boat - Bitter APT continues to target Bangladesh,,https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh/,SECUINFRA,"CVE-2012-0158, CVE-2017-1182, CVE-2018-0798, CVE-2021-1732, CVE-2021-28310","T1485:Data Destruction, T1608:N/A, T1592:N/A, T1030:Data Transfer Size Limits, T1041:Exfiltration Over Command and Control Channel, T1105:Remote File Copy, T1203:Exploitation for Client Execution, T1571:N/A, T1566:N/A, T1027:Obfuscated Files or Information, T1083:File and Directory Discovery","rule APT_Bitter_Almond_RAT {\nmeta:\ndescription = “Detects Bitter (T-APT-17) Almond RAT (.NET)”\nauthor = “SECUINFRA Falcon Team (@SI_FalconTeam)”\ntlp = “WHITE” reference = ” https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh”\ndate = “2022-06-01” hash = “55901c2d5489d6ac5a0671971d29a31f4cdfa2e03d56e18c1585d78547a26396”\nstrings:\n$function0 = “GetMacid” ascii\n$function1 = “StartCommWithServer” ascii\n$function2 = “sendingSysInfo” ascii\n$dbg0 = “*|END|*” wide\n$dbg1 = “FILE>” wide\n$dbg2 = “Command Executed Successfully” wide\ncondition:\nuint16(0) == 0x5a4d\nand dotnet.version == “v4.0.30319”\nand filesize > 12KB // Size on Disk/1.5\nand filesize < 68KB // Size of Image*1.5\nand any of ($function*)\nand any of ($dbg*)\n}, rule APT_Bitter_PDB_Paths {\nmeta:\ndescription = “Detects Bitter (T-APT-17) PDB Paths”\nauthor = “SECUINFRA Falcon Team (@SI_FalconTeam)”\ntlp = “WHITE”\nreference = “https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh”\ndate = “2022-06-22”\nhash0 = “55901c2d5489d6ac5a0671971d29a31f4cdfa2e03d56e18c1585d78547a26396”\nstrings:\n// Almond RAT\n$pdbPath0 = “C:\\\\Users\\\\Window 10 C\\\\Desktop\\\\COMPLETED WORK\\\\” ascii\n$pdbPath1 = “stdrcl\\\\stdrcl\\\\obj\\\\Release\\\\stdrcl.pdb”\n// found by Qi Anxin Threat Intellingence Center\n// reference: https://mp.weixin.qq.com/s/8j_rHA7gdMxY1_X8alj8Zg\n$pdbPath2 = “g:\\\\Projects\\\\cn_stinker_34318\\\\”\n$pdbPath3 = “renewedstink\\\\renewedstink\\\\obj\\\\Release\\\\stimulies.pdb”\ncondition:\nuint16(0) == 0x5a4d\nand any of ($pdbPath*)\n}, /*\nYara Rule Set\nAuthor: SECUINFRA Falcon Team\nDate: 2022-06-23\nIdentifier: 0x03-yara_win-Bitter_T-APT-17\nReference: “https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh”\n*/\n/* Rule Set —————————————————————– */\nrule APT_Bitter_Maldoc_Verify {\nmeta:\ndescription = “Detects Bitter (T-APT-17) shellcode in oleObject (CVE-2018-0798)”\nauthor = “SECUINFRA Falcon Team (@SI_FalconTeam)”\ntlp = “WHITE”\nreference = “https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh”\ndate = “2022-06-01”\nhash0 = “0c7158f9fc2093caf5ea1e34d8b8fffce0780ffd25191fac9c9b52c3208bc450”\nhash1 = “bd0d25194634b2c74188cfa3be6668590e564e6fe26a6fe3335f95cbc943ce1d”\nhash2 = “3992d5a725126952f61b27d43bd4e03afa5fa4a694dca7cf8bbf555448795cd6”\nstrings:\n// This rule is meant to be used for verification of a Bitter Maldoc\n// rather than a hunting rule since the oleObject it is matching is\n// compressed in the doc zip\n$xor_string0 = “LoadLibraryA” xor\n$xor_string1 = “urlmon.dll” xor\n$xor_string2 = “Shell32.dll” xor\n$xor_string3 = “ShellExecuteA” xor\n$xor_string4 = “MoveFileA” xor\n$xor_string5 = “CreateDirectoryA” xor\n$xor_string6 = “C:\\\\Windows\\\\explorer” xor\n$padding = {000001128341000001128341000001128342000001128342}\ncondition:\n3 of ($xor_string*)\nand $padding\n}, rule APT_Bitter_ZxxZ_Downloader {\nmeta:\ndescription = “Detects Bitter (T-APT-17) ZxxZ Downloader”\nauthor = “SECUINFRA Falcon Team (@SI_FalconTeam)”\ntlp = “WHITE”\nreference = ” https://www.secuinfra.com/en/techtalk/whatever-floats-your-boat-bitter-apt-continues-to-target-bangladesh”\ndate = “2022-06-01”\nhash0 = “91ddbe011f1129c186849cd4c84cf7848f20f74bf512362b3283d1ad93be3e42”\nhash1 = “90fd32f8f7b494331ab1429712b1735c3d864c8c8a2461a5ab67b05023821787”\nhash2 = “69b397400043ec7036e23c225d8d562fdcd3be887f0d076b93f6fcaae8f3dd61”\nhash3 = “3fdf291e39e93305ebc9df19ba480ebd60845053b0b606a620bf482d0f09f4d3”\nhash4 = “fa0ed2faa3da831976fee90860ac39d50484b20bee692ce7f0ec35a15670fa92”\nstrings:\n// old ZxxZ samples / decrypted strings\n$old0 = “MsMp” ascii\n$old1 = “SOFTWARE\\\\Microsoft\\\\Windows NT\\\\CurrentVersion” ascii\n$old2 = “&&user=” ascii\n$old3 = “DN-S” ascii\n$old4 = “RN_E” ascii\n// new ZxxZ samples\n$c2comm0 = “GET /” ascii\n$c2comm1 = “profile” ascii\n$c2comm2 = “.php?” ascii\n$c2comm3 = “data=” ascii\n$c2comm4 = “Update” ascii\n$c2comm5 = “TTT” ascii\ncondition:\nuint16(0) == 0x5a4d\nand filesize > 39KB // Size on Disk/1.5\nand filesize < 2MB // Size of Image*1.5\nand (all of ($old*)) or (all of ($c2comm*))\n}",bitter,IN,Information theft and espionage,2013,"BD, PK",TRUE,"Spear Phishing, Malicious Documents","Maldoc, ZxxZ / Muuy Downloader, Almond RAT",Government and Defense Agencies,,,
2022-07-19,"Russian APT29 Hackers Use Online Storage Services, DropBox and Google Drive",,https://unit42.paloaltonetworks.com/cloaked-ursa-online-storage-services-campaigns/,Palo Alto,,,,apt29,RU,"Espionage, Information theft and espionage",2008,"AT, BR, PT",,"Phishing, Malicious Documents","Cobalt Strike, EnvyScout",Government and Defense Agencies,,,
2022-07-20,Abused Slack Service Analysis of APT29's Attack on Italy,,https://www.freebuf.com/articles/paper/339618.html,Freebuf,,,,apt29,RU,"Espionage, Information theft and espionage",2008,IT,,"Spear Phishing, Malicious Documents","EnvyScout, HPScanApi.dll","Government and Defense Agencies, Education and Research Institutions",,,
2022-07-20,APT41 A Case Sudy,,https://intrusiontruth.wordpress.com/2022/07/20/apt41/,Intrusion Truth,,T1059:Command-Line Interface,,apt41,CN,"Financial crime, Information theft and espionage",2010,"HK, TW",FALSE,,RouterGod,"Healthcare, Education and Research Institutions, Non-Governmental Organizations (NGOs) and Nonprofits, Government and Defense Agencies",,,
2022-07-21,The 13 Deadly Sins of APT Incident Response - Part 1,,https://blogs.blackberry.com/en/2022/07/the-13-deadly-sins-of-apt-incident-response-part-1,BlackBerry,,,,conti,RU,"Financial gain, Financial crime",2014,,,Credential Reuse,,,,,
2022-07-25,CosmicStrand_ the discovery of a sophisticated UEFI firmware rootkit _ Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.07.25.CosmicStrand/CosmicStrand_%20the%20discovery%20of%20a%20sophisticated%20UEFI%20firmware%20rootkit%20_%20Securelist.pdf,Kaspersky,,,,,,,,"CN, IR, RU, VN",,"Meta Data Monitoring, Removable Media","CosmicStrand, MyKings botnet",Individuals,2016-12-27,2020-07-25,1306.0
2022-07-26,"Old cat, new tricks, bad habits",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.07.26.Charming_Kitten_APT/Old%20cat%2C%20new%20tricks%2C%20bad%20habits.pdf,PricewaterhouseCoopers,,"T1078:Valid Accounts, T1082:System Information Discovery, T1583:N/A, T1111:Two-Factor Authentication Interception, T1567:N/A, T1027:Obfuscated Files or Information, T1566:N/A, T1074:Data Staged, T1016:System Network Configuration Discovery",,yellow garuda,IR,Information theft and espionage,2012,,FALSE,"Phishing, Social Engineering, Malicious Documents","CharmPower, Telegram ‘grabber’ tool, macro-enabled template files","Critical Infrastructure, Government and Defense Agencies, Energy and Utilities",,,
2022-08-11,APT-C-35 GETS A NEW UPGRADE,,https://blog.morphisec.com/apt-c-35-new-windows-framework-revealed,Morphisec,CVE-2024-2883,,,donot team,IN,Information theft and espionage,2016,"BD, IN, LK, PK",,"Spear Phishing, Malicious Documents","Google Drive, Windows Management Instrumentation (WMI), AES-256, Base64, ieflagUl.dll","Government and Defense Agencies, Financial Institutions, Healthcare, Manufacturing, Education and Research Institutions",,,
2022-08-12,LuckyMouse uses a backdoored Electron app to target MacOS - SEKOIA.IO Blog,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.08.12.LuckyMouse/LuckyMouse%20uses%20a%20backdoored%20Electron%20app%20to%20target%20MacOS%20-%20SEKOIA.IO%20Blog.pdf,SEKOIA,,,"rule apt_LuckyMouse_RShell_strings {\n    meta:\n        id = ""89f18013-ea3e-440f-821e-cef102a43b7b""\n        version = ""1.0""\n        malware = ""RShell""\n        intrusion_set = ""LuckyMouse""\n        description = ""Detects LuckyMouse RShell Mach-O implant""\n        source = ""SEKOIA""\n        creation_date = ""2022-08-05""\n        classification = ""TLP:GREEN""\n    strings:\n        $ = { 64 69 72 00 70 61 74 68 \n              00 64 6F 77 6E 00 72 65 \n              61 64 00 75 70 6C 6F 61 \n              64 00 77 72 69 74 65 00 \n              64 65 6C }\n        $ = { 6C 6F 67 69 6E 00 68 6F \n              73 74 6E 61 6D 65 00 6C \n              61 6E 00 75 73 65 72 6E \n              61 6D 65 00 76 65 72 73 \n              69 6F 6E }\n    condition:\n        uint32be(0) == 0xCFFAEDFE and \n        filesize < 300KB and\n        all of them\n}, rule apt_LuckyMouse_Compromised_ElectronApp {\n    meta:\n        id = ""7702217d-771f-47af-8eaa-d5acf1e14f4d""\n        version = ""1.0""\n        intrusion_set = ""LuckyMouse""\n        description = ""Detects compromised ElectronApp""\n        source = ""SEKOIA""\n        creation_date = ""2022-08-05""\n        classification = ""TLP:GREEN""\n    strings:\n        $s = ""module.exports=function(t){eval(function(p,a,c,k,e,r)""\n    condition:\n        $s at 0 and filesize < 100KB\n}",luckymouse,CN,"Espionage, Information theft and espionage",2010,,,Watering Hole,"LuckyMouse, RShell, HyperBro, Electron, Boost.Asio, nlohmann/json","Government and Defense Agencies, Cloud/IoT Services",,,
2022-08-12,"Iron Tiger Compromises Chat Application Mimi, Targets Windows, Mac, and Linux Users",,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.08.12.Iron_Tiger_Mimi/Iron%20Tiger%20Compromises%20Chat%20Application%20Mimi%2C%20Targets%20Windows%2C%20Mac%2C%20and%20Linux%20Users.pdf,Trend Micro,,,,iron tiger,CN,"Espionage, Information theft and espionage",2010,"PH, TW",FALSE,Meta Data Monitoring,"rshell, HyperBro, Reptile rootkit",Media and Entertainment Companies,2021-06-15,2022-08-15,426.0
2022-08-17,APT Lazarus Targets Engineers with macOS Malware,,https://threatpost.com/apt-lazarus-macos-malware/180426/,Threatpost,,,,lazarus group,KP,"Information theft and espionage, Espionage, Sabotage and destruction, Sabotage, Financial crime",2014,,,"Malicious Documents, Social Engineering","FinderFontsUpdater.app, safarifontagent","Government and Defense Agencies, Corporations and Businesses, Financial Institutions",,,
2022-08-18,New APT group MURENSHARK investigative report Torpedoes hit Turkish Navy,,http://blog.nsfocus.net/murenshark/,NSFOCUS,,,,muddywater,IR,"Espionage, Information theft and espionage",2017,,,,"MuddyWater, UniversalDonut, POWERSTATS, PowerShell, CobaltStrike Beacon, FileSyncShell64.dat, AgentTesla","Education and Research Institutions, Government and Defense Agencies",,,
2022-09-07,"APT42 Crooked Charms, Cons  and Compromises",,https://www.mandiant.com/media/17826,Mandiant,,"T1056:Input Capture, T1095:Standard Non-Application Layer Protocol, T1560:N/A, T1547:N/A, T1132:Data Encoding, T1204:User Execution, T1082:System Information Discovery, T1113:Screen Capture, T1059:Command-Line Interface, T1027:Obfuscated Files or Information, T1125:Video Capture, T1021:Remote Services, T1573:N/A, T1016:System Network Configuration Discovery, T1529:N/A, T1012:Query Registry, T1569:N/A, T1583:N/A, T1543:N/A, T1123:Audio Capture, T1497:Virtualization/Sandbox Evasion, T1221:Template Injection, T1213:Data from Information Repositories, T1518:N/A, T1112:Modify Registry, T1087:Account Discovery, T1071:Standard Application Layer Protocol, T1070:Indicator Removal on Host, T1587:N/A, T1111:Two-Factor Authentication Interception, T1115:Clipboard Data, T1055:Process Injection, T1566:N/A, T1133:External Remote Services, T1083:File and Directory Discovery, T1584:N/A, T1564:N/A, T1140:Deobfuscate/Decode Files or Information, T1134:Access Token Manipulation, T1041:Exfiltration Over Command and Control Channel, T1105:Remote File Copy, T1588:N/A, T1047:Windows Management Instrumentation, T1102:Web Service, T1003:Credential Dumping, T1098:Account Manipulation",,apt42,IR,,,"AU, US",,"Spear Phishing, Social Engineering","BROKEYOLK, CHAIRSMACK, DOSTEALER, TABBYCAT, VBREVSHELL, TAMECAT","Government and Defense Agencies, Corporations and Businesses, Healthcare, Manufacturing, Education and Research Institutions, Media and Entertainment Companies, Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2022-09-08,BRONZE PRESIDENT Targets Government Officials _ Secureworks,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.09.08.BRONZE_PRESIDENT/BRONZE%20PRESIDENT%20Targets%20Government%20Officials%20_%20Secureworks.pdf,SecureWorks,,,,bronze president,CN,"Espionage, Information theft and espionage",2012,"MM, VN",FALSE,Malicious Documents,PlugX,Government and Defense Agencies,,,
2022-09-15,CiscoTalos_GamaredonAPT-targets-Ukrainian-new-campaign(09-15-2022),Gamaredon APT targets Ukrainian government agencies in new campaign,https://app.box.com/s/gxxd8gxjcgjfw3o9bjh1wfver5ewd251,Cisco,,,,gamaredon group,RU,Information theft and espionage,2013,UA,FALSE,"Spear Phishing, Malicious Documents","Microsoft Office documents, VBS macros, RAR archives, LNK files, MSHTA.EXE, XML files, PowerShell scripts, VBScript (VBS) scripts, Information stealer implant",Government and Defense Agencies,2022-07-15,2022-08-15,31.0
2022-09-19,Tracking the entire iceberg - long-term APT malware C2 protocol emulation and scanning,,https://www.virusbulletin.com/uploads/pdf/conference/vb2022/papers/VB2022-Tracking-the-entire-iceberg-long-term-APT-malware-C2-protocol-emulation-and-scanning.pdf,Virus Bulletin,,,,tag-28,CN,Information theft and espionage,2021,IN,,,"ShadowPad, Winnti 4.0","Government and Defense Agencies, Media and Entertainment Companies",,,
2022-09-28,VB2022-Exploit-archaeology-a-forensic-history-of-in-the-wild-NSO-Group-exploits,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.09.28.EXPLOIT_ARCHAEOLOGY/VB2022-Exploit-archaeology-a-forensic-history-of-in-the-wild-NSO-Group-exploits.pdf,Amnesty International,"CVE-2016-4657, CVE-2019-3568, CVE-2019-8641, CVE-2021-30858",,,nso group,IL,,,"AE, AZ, BH, ES, HU, IL, IN, JO, KZ, MA, MX, PL, PS, SA, SV, TG, TH",,Exploit Vulnerability,"StrongPity2, FinFisher, NSO Group’s Tools, Pegasus, KARMA, KARMA2, ForcedEntry","Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2022-10-04,Rewterz Threat Alert - KONNI APT Group - Active IOCs,,https://www.rewterz.com/rewterz-news/rewterz-threat-alert-konni-apt-group-active-iocs-11,Rewterz,,,,konni,KP,Information theft and espionage,2012,RU,,"Spear Phishing, Malicious Documents","Konni RAT, NOKKI malware family",Government and Defense Agencies,,,
2022-10-04,wp-the-rise-of-earth-aughisky,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.10.04.Rise_Earth_Aughisky/wp-the-rise-of-earth-aughisky.pdf,Kaspersky,"CVE-2010-3333, CVE-2015-2545","T1056:Input Capture, T1095:Standard Non-Application Layer Protocol, T1560:N/A, T1078:Valid Accounts, T1132:Data Encoding, T1068:Exploitation for Privilege Escalation, T1204:User Execution, T1090:Connection Proxy, T1203:Exploitation for Client Execution, T1059:Command-Line Interface, T1567:N/A, T1027:Obfuscated Files or Information, T1072:Third-party Software, T1570:N/A, T1573:N/A, T1016:System Network Configuration Discovery, T1586:N/A, T1129:Execution through Module Load, T1201:Password Policy Discovery, T1546:N/A, S0011:N/A, T1205:Port Knocking, T1569:N/A, T1102:Web Service, T1583:N/A, T1480:Execution Guardrails, T1555:N/A, T1598:N/A, T1112:Modify Registry, T1087:Account Discovery, T1070:Indicator Removal on Host, T1211:Exploitation for Defense Evasion, T1587:N/A, T1055:Process Injection, T1566:N/A, T1574:N/A, T1001:Data Obfuscation, T1083:File and Directory Discovery, T1005:Data from Local System, T1036:Masquerading, T1584:N/A, T1564:N/A, T1140:Deobfuscate/Decode Files or Information, T1608:N/A, T1049:System Network Connections Discovery, T1041:Exfiltration Over Command and Control Channel, T1105:Remote File Copy, T1114:Email Collection, T1620:N/A, T1135:Network Share Discovery, T1588:N/A, T1110:Brute Force, T1007:System Service Discovery, T1571:N/A, T1008:Fallback Channels, T1057:Process Discovery, T1003:Credential Dumping, T1113:Screen Capture",,earth aughisky,CN,Information theft and espionage,2008,"JP, TW",,"Spear Phishing, Exploit Vulnerability","MemoryLoad17, Taikite (Svcmondr), Specas Backdoor (Taleret, Roudan), LuckDLL, GrubbyRAT, K4RAT, ASRWEC Downloader, Illitat Downloader, Comeon Downloader.","Government and Defense Agencies, Corporations and Businesses, Healthcare, Manufacturing, Critical Infrastructure",,,
2022-10-06,Mustang Panda Abuses Legitimate Apps to Target Myanmar Based Victims,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2022/2022.10.06.Mustang_Panda_Myanmar/Mustang%20Panda%20Abuses%20Legitimate%20Apps%20to%20Target%20Myanmar%20Based%20Victims.pdf,BlackBerry,,"T1036:Masquerading, T1583:N/A, T1027:Obfuscated Files or Information, T1574:N/A","rule targeted_MustangPanda_dll {\n\xa0\xa0\xa0 meta:\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 description = ""Rule to detect malicious DLL originally used to target Myanmar""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 author = ""The BlackBerry Research & Intelligence team""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 version = ""1.0""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 last_modified = ""2022-08-02""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 hash = ""74fe609eb8f344405b41708a3bb3c39b9c1e12ff93232d4b7efe648d66ea7380""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 hash = ""a0d7e541d5c579d2e0493794879fee58d8603b4f3fb146df227efa34c23d830e""\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 hash = ""efade7cf8f2caeb5a5d1cf647796975b0b153feac67217fccbdd203e473a4928""\n\xa0\xa0 \xa0\xa0\xa0\xa0 license = ""This Yara rule is provided under the Apache License 2.0 (https://www.apache.org/licenses/LICENSE-2.0) and open to any user\nor organization, as long as you use it under this license and ensure originator credit in any derivative to The BlackBerry Research & Intelligence\nTeam""\n\xa0\xa0\xa0 strings:\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 $code1 = {88E280F20088DD20D588C680F6FF80E60020D008E908C630F188D834FF88CA30C220CA88D834FF88F920C180F7FF20FB08\nD988C834FF88D530C520D588D034FF88CE20C680F1FF20CA08D688E834FF88F180F1FF80F4}\n\xa0\xa0\xa0\xa0\xa0\xa0\xa0 $code2 =\n{EA08D188DA80F2FF88CD30D520CD34FF88F980F1FF88E280F20008C880CA0034FF20D088E920C130C508E988D834FF88FA20C288F834F\nF88DD20C508EA88D820}\n\xa0\xa0\xa0 condition:\n\xa0\xa0\xa0 uint16(0) == 0x5A4D and\n\xa0\xa0\xa0 filesize < 10MB and\n\xa0\xa0\xa0 any of them\n}",mustang panda,CN,"Espionage, Information theft and espionage",2012,MM,FALSE,"Phishing, Malicious Documents","PlugX, HPCustParticUI.exe",,,,
